Designation (and name),Prov.Des.,q,Q,H,Epoch,M,Peri.,Node,Incl.,e,a,Opps.,Ref.,Discovery date,site,discoverer(s)
,2002 TM301,27.445,51.331,9.7,20020923,65.8,248.8,40.3,6.5,0.303,39.388,( 1d),MPO 38500,10/6/2002,568,"D. Kinoshita, K. Muroi"
,2002 TL301,41.332,45.262,11.1,20020923,360,271.8,118.5,1.6,0.045,43.297,( 1d),MPO 38500,10/6/2002,568,"D. Kinoshita, K. Muroi"
,2002 TJ301,42.215,45.127,10.9,20020923,360,280.3,110,1.6,0.033,43.671,( 1d),MPO 38499,10/6/2002,568,"D. Kinoshita, K. Muroi"
,2002 TH301,32.234,46.291,10.7,20020923,76.7,212.3,80.6,1.8,0.179,39.263,( 1d),MPO 38499,10/6/2002,568,"D. Kinoshita, K. Muroi"
,2002 TG301,45.562,45.562,9.7,20020923,359.9,316.9,73.4,2.1,0,45.562,( 1d),MPO 38499,10/6/2002,568,"D. Kinoshita, K. Muroi"
,2002 TF301,44.719,44.719,10.9,20020923,359.9,332.3,57.9,3.3,0,44.719,( 1d),MPO 38499,10/6/2002,568,"D. Kinoshita, K. Muroi"
,2002 TE301,45.237,45.237,10.9,20020923,359.9,189.3,201,8.4,0,45.237,( 1d),MPO 38499,10/6/2002,568,"D. Kinoshita, K. Muroi"
,2002 TD301,43.372,43.372,10.6,20020923,359.9,285.8,104.3,1.4,0,43.372,( 1d),MPO 38499,10/6/2002,568,"D. Kinoshita, K. Muroi"
,2002 TC301,45.778,45.778,9.5,20020923,359.9,264.5,125.7,1.1,0,45.778,( 1d),MPO 38499,10/6/2002,568,"D. Kinoshita, K. Muroi"
,2002 TB301,43.208,43.208,9.1,20020923,359.9,302,88.4,1.7,0,43.208,( 1d),MPO 38499,10/6/2002,568,"D. Kinoshita, K. Muroi"
,2002 TA301,44.174,44.174,10.2,20020923,359.9,324.4,65.9,2.5,0,44.174,( 1d),MPO 38499,10/6/2002,568,"D. Kinoshita, K. Muroi"
,2002 TZ300,43.685,43.685,8.7,20020923,359.9,334.7,55.5,3.6,0,43.685,( 1d),MPO 38499,10/6/2002,568,"D. Kinoshita, K. Muroi"
,2002 PC171,41.965,47.055,7.6,20160113,59,305,336.7,3.6,0.057,44.51,4,MPO 357110,8/5/2002,568,
,2002 PA171,40.598,47.733,6.8,20160113,207.4,29.7,109.6,2.5,0.081,44.165,4,MPO 285658,8/5/2002,568,
,2002 PZ170,42.501,45.478,7.8,20020814,0,259.7,68.8,1.3,0.034,43.99,( 30d),MPO 97609,8/5/2002,568,
,2002 PY170,41.357,44.322,7.7,20160113,112.2,118.8,110.8,3,0.035,42.839,4,MPO 303301,8/5/2002,568,
,2002 PX170,40.602,44.367,7.2,20160113,113.9,107.5,119.2,1.6,0.044,42.485,4,MPO 315185,8/5/2002,568,
,2002 PV170,42.063,42.914,6.3,20160113,331.8,284.9,88.4,1.3,0.01,42.489,5,MPO 206059,8/5/2002,568,
,2002 PU170,37.049,58.056,7.1,20160113,299.5,98.4,329.1,1.9,0.221,47.552,6,MPO 331231,8/5/2002,568,
,2002 PS170,41.049,47.873,7.8,20020814,0,210,116.3,2.3,0.077,44.461,( 30d),MPO 97609,8/5/2002,568,
,2002 PR170,45.103,46.334,7.7,20020814,0,309.6,16.3,0.9,0.013,45.719,( 30d),MPO 97609,8/5/2002,568,
,2002 PE155,43.05,43.05,6.2,20020725,359.9,168.4,143.2,11.4,0,43.05,( 3d),MPO 41773,8/12/2002,807,M. W. Buie
,2002 PD155,42.916,43.182,7,20160113,299.9,93.9,322.2,5.8,0.003,43.049,4,MPO 157370,8/12/2002,807,M. W. Buie
,2002 PP153,45.161,45.161,7.3,20020814,0,342.3,327.4,0.9,0,45.161,( 2d),MPO 38365,8/14/2002,807,"M. J. Holman, J. J. Kavela"
,2002 PO153,44.098,44.098,8.4,20020814,0,181.3,128.1,5.8,0,44.098,( 2d),MPO 38365,8/14/2002,807,"M. J. Holman, J. J. Kavela"
,2002 PN153,44.888,44.888,7.7,20020814,0,184.2,124.7,1.6,0,44.888,( 2d),MPO 38365,8/14/2002,807,"M. J. Holman, J. J. Kavela"
,2002 PM153,38.603,49.284,9,20020814,0,179.1,130,18.3,0.122,43.943,( 2d),MPO 38365,8/15/2002,807,"M. J. Holman, J. J. Kavela"
,2002 PL153,43.58,43.58,8.7,20020814,0,317.6,351.9,0.5,0,43.58,( 2d),MPO 38365,8/14/2002,807,"M. J. Holman, J. J. Kavela"
,2002 PK153,41.524,46.186,7.7,20020814,0,184.4,124.9,4.2,0.053,43.855,( 2d),MPO 38365,8/14/2002,807,"M. J. Holman, J. J. Kavela"
,2002 PJ153,46.413,46.413,8.9,20020814,0,169.9,139.1,2.1,0,46.413,( 2d),MPO 38365,8/13/2002,807,"M. J. Holman, J. J. Kavela"
,2002 PG153,41.284,48.775,9.1,20020814,0,28.8,280.9,1,0.083,45.029,( 2d),MPO 38365,8/15/2002,807,"M. J. Holman, J. J. Kavela"
,2002 PF153,41.365,50.014,9,20020814,0,14.1,296,1.5,0.095,45.69,( 2d),MPO 38365,8/15/2002,807,"M. J. Holman, J. J. Kavela"
,2002 PE153,41.234,46.843,6.5,20020814,0,7.5,302.4,0.9,0.064,44.039,( 2d),MPO 38365,8/15/2002,807,"M. J. Holman, J. J. Kavela"
,2002 PD153,46.582,46.582,8.7,20020814,0,169.8,140.1,0.4,0,46.582,( 2d),MPO 38365,8/15/2002,807,"M. J. Holman, J. J. Kavela"
,2002 PC153,42.615,47.551,7.9,20020814,0,11.6,298.5,2.2,0.055,45.083,( 2d),MPO 38365,8/15/2002,807,"M. J. Holman, J. J. Kavela"
,2002 PB153,43.883,43.883,9.1,20020814,0,172.6,137.3,3.6,0,43.883,( 2d),MPO 38365,8/15/2002,807,"M. J. Holman, J. J. Kavela"
,2002 PA153,42.591,48.496,8.8,20020814,0,170.5,139.4,2.3,0.065,45.544,( 2d),MPO 38365,8/15/2002,807,"M. J. Holman, J. J. Kavela"
,2002 PZ152,38.421,49.139,9.1,20020814,0,179.9,129.8,33.3,0.122,43.78,( 2d),MPO 38365,8/15/2002,807,"M. J. Holman, J. J. Kavela"
,2002 PY152,43.337,43.892,9.4,20020814,0,178.6,131.1,5.2,0.006,43.614,( 2d),MPO 38365,8/15/2002,807,"M. J. Holman, J. J. Kavela"
,2002 PX152,42.766,46.181,8.7,20020814,0,167.7,141.4,1,0.038,44.473,( 2d),MPO 38365,8/13/2002,807,"M. J. Holman, J. J. Kavela"
,2002 PW152,45.403,45.403,9,20020814,0,178.3,131.1,7.4,0,45.403,( 2d),MPO 38365,8/12/2002,807,"M. J. Holman, J. J. Kavela"
,2002 PV152,41.492,46.88,9.5,20020814,0,167.4,141.9,0.8,0.061,44.186,( 2d),MPO 38365,8/12/2002,807,"M. J. Holman, J. J. Kavela"
,2002 PU152,42.581,46.488,8.6,20020814,0,150.4,158.8,1.2,0.044,44.534,( 2d),MPO 38365,8/12/2002,807,"M. J. Holman, J. J. Kavela"
,2002 PT152,45.659,45.659,8.3,20020814,0,173.3,135.9,5.6,0,45.659,( 2d),MPO 38365,8/12/2002,807,"M. J. Holman, J. J. Kavela"
,2002 PS152,38.22,48.583,8.9,20020814,179.5,314.4,175.1,0.9,0.119,43.401,( 2d),MPO 38365,8/12/2002,807,"M. J. Holman, J. J. Kavela"
,2002 PR152,43.163,43.163,8.7,20020814,0,10.4,298.6,2.4,0,43.163,( 2d),MPO 38365,8/12/2002,807,"M. J. Holman, J. J. Kavela"
,2002 PG150,37.686,49.322,7.7,20020814,0,270.6,75.9,5.5,0.134,43.504,( 30d),MPO 38365,8/11/2002,807,M. W. Buie
,2002 PQ149,36.628,52.049,7.1,20020923,0.2,179.3,159.2,28.8,0.174,44.339,( 87d),MPO 74203,8/11/2002,807,M. W. Buie
,2002 PP149,37.167,44.393,6.9,20160113,65.9,123.1,159.7,34.8,0.089,40.78,6,MPO 186890,8/11/2002,807,M. W. Buie
,2002 PO149,40.95,46.745,6.6,20160113,154.2,123.8,71.4,0.7,0.066,43.848,4,MPO 303301,8/11/2002,807,M. W. Buie
,2002 PN149,42.254,42.254,7,20020814,0.1,158.1,171.5,0.8,0,42.254,( 29d),MPO 38365,8/11/2002,807,M. W. Buie
,2002 PK149,37.113,37.113,7,20020725,0,23.4,306.9,4.8,0,37.113,( 1d),MPO 38365,8/11/2002,807,M. W. Buie
,2002 PJ149,41.905,48.818,5.3,20020725,180.6,193.4,316.4,9.7,0.076,45.361,( 1d),MPO 38365,8/11/2002,807,M. W. Buie
,2002 PH149,40.479,45.337,6.6,20020725,359.9,212.6,108.5,8.9,0.057,42.908,( 1d),MPO 38365,8/11/2002,807,M. W. Buie
,2002 PF149,42.892,42.892,6.6,20020725,0,218.2,101.1,4.4,0,42.892,( 1d),MPO 38364,8/11/2002,807,M. W. Buie
,2002 PE149,43.046,43.046,6.6,20020725,0,282.8,27.1,6.1,0,43.046,( 1d),MPO 38364,8/11/2002,807,M. W. Buie
,2002 PN147,44.443,44.443,6.3,20020725,0,292.2,16.2,1.5,0,44.443,( 1d),MPO 38364,8/9/2002,807,M. W. Buie
,2002 GJ166,31.15,47.391,7.9,20020416,0,39.9,150.8,4.9,0.207,39.271,( 29d),MPO 32010,4/9/2002,807,M. W. Buie
,2002 GH166,32.656,45.975,6.4,20020416,0,181,10.8,8.6,0.169,39.316,( 35d),MPO 70348,4/9/2002,807,M. W. Buie
,2002 GB33,45.545,45.545,7.8,20020327,0,7,147.7,3.7,0,45.545,( 1d),MPO 30739,4/7/2002,568,"J. Pittichova, K. J. Meech"
,2002 GA33,43.019,43.019,8.6,20020327,0,170.5,344.2,1,0,43.019,( 1d),MPO 30739,4/7/2002,568,"J. Pittichova, K. J. Meech"
,2002 GY32,35.911,43.337,6.6,20160113,29.3,337.2,225.5,1.8,0.094,39.624,5,MPO 342205,4/6/2002,807,M. W. Buie
,2002 GW32,32.606,37.596,7.4,20160113,209,122.4,276.7,6.4,0.071,35.101,3,MPO 104197,4/8/2002,807,M. W. Buie
,2002 GV32,31.92,47.264,7.5,20160113,2.7,172.7,79.1,5.4,0.194,39.592,5,MPO 157365,4/8/2002,807,M. W. Buie
,2002 GU32,36.267,42.808,6.9,20020506,0.1,166.3,56.9,21.9,0.083,39.538,( 70d),MPO 33978,4/8/2002,807,M. W. Buie
,2002 GT32,32.136,46.62,8.1,20020327,360,111.5,108.1,2.3,0.184,39.378,( 1d),MPO 30739,4/8/2002,807,M. W. Buie
,2002 GS32,37.577,47.128,7.5,20160113,24.9,317.5,260.5,4.3,0.113,42.353,4,MPO 331230,4/8/2002,807,M. W. Buie
,2002 GR32,28.982,49.684,7.8,20020327,0.2,0.9,207,3.4,0.263,39.333,( 4d),MPO 38335,4/7/2002,807,M. W. Buie
,2002 GQ32,32.388,46.49,7.7,20020327,360,177,26.8,5.8,0.179,39.439,( 4d),MPO 30739,4/7/2002,807,M. W. Buie
,2002 GO32,35.943,42.631,7.6,20020327,360,5.3,217,12.6,0.085,39.287,( 1d),MPO 30739,4/6/2002,807,M. W. Buie
,2002 GN32,32.042,46.681,6.3,20020506,0.1,183.3,30.8,10.1,0.186,39.362,( 66d),MPO 31993,4/6/2002,807,M. W. Buie
,2002 GM32,25.883,52.952,9,20020327,360,348.2,214.5,28.6,0.343,39.417,( 4d),MPO 30739,4/6/2002,807,M. W. Buie
,2002 GL32,34.492,44.871,7.6,20160113,17,192.6,11,7.1,0.131,39.681,4,MPO 260738,4/6/2002,807,M. W. Buie
,2002 GK32,43.078,44.518,6.4,20020327,360,110,111.4,2.6,0.016,43.798,( 1d),MPO 30739,4/8/2002,807,M. W. Buie
,2002 GH32,38.373,45.98,5.5,20160113,108.6,252.9,220.6,26.6,0.09,42.177,4,MPO 198867,4/8/2002,807,M. W. Buie
,2002 GF32,32.563,46.284,5.8,20160113,124.5,54.6,44.3,2.8,0.174,39.424,4,MPO 339371,4/8/2002,807,M. W. Buie
,2002 GE32,30.413,48.525,7.3,20160113,299.4,103.7,203.7,15.7,0.229,39.469,5,MPO 157365,4/8/2002,807,M. W. Buie
,2002 GC32,41.321,45.625,7.3,20020327,360,137.4,67.2,2.7,0.05,43.473,( 4d),MPO 38334,4/7/2002,807,M. W. Buie
,2002 GY31,42.631,44.354,6.5,20020327,360,195.2,23.2,0.5,0.02,43.492,( 4d),MPO 30739,4/6/2002,807,M. W. Buie
,2002 GX31,40.23,46.372,7,20020327,360,149.3,66.9,2.2,0.071,43.301,( 4d),MPO 30739,4/6/2002,807,M. W. Buie
,2002 GW31,30.043,49.083,7.1,20160113,99.4,199.2,227.1,2.6,0.241,39.563,4,MPO 260738,4/6/2002,807,M. W. Buie
,2002 GV31,40.024,48.693,6.2,20160113,348.3,129.3,59.2,2.2,0.098,44.358,9,MPO 339371,4/6/2002,807,M. W. Buie
,2002 FX36,42.508,46.36,6.5,20160113,146.2,83.6,300.9,1.1,0.043,44.434,6,MPO 331230,3/18/2002,695,M. W. Buie
,2002 FW36,42.034,44.341,6.9,20160113,341.4,134.3,57.4,2.3,0.027,43.187,5,MPO 339371,3/18/2002,695,M. W. Buie
,2002 FP7,31.859,47.065,8.5,20020327,0,183.3,1.2,8.6,0.193,39.462,( 15d),MPO 30730,3/22/2002,568,
,2002 FX6,42.042,48.185,6.9,20020327,181.1,359.7,3.8,24,0.068,45.113,( 19d),MPO 41765,3/20/2002,568,"B. Gladman, J. J. Kavelaar"
,2002 FW6,32.263,40.798,8.2,20160113,230.7,187.8,153.6,3.5,0.117,36.531,4,MPO 342205,3/20/2002,568,"B. Gladman, J. J. Kavelaar"
,2002 FV6,40.153,54.382,6.8,20160113,154,67,312.7,3.1,0.151,47.267,4,MPO 331230,3/20/2002,568,"B. Gladman, J. J. Kavelaar"
,2002 CE251,28.83,50.49,8.4,20160113,0.4,214.9,342.5,9.3,0.273,39.66,5,MPO 339371,2/8/2002,695,M. W. Buie
,2002 CD251,42.346,43.349,7.3,20160113,72,43.3,48.8,1.4,0.012,42.847,5,MPO 273868,2/8/2002,695,M. W. Buie
,2002 CC251,33.588,45.453,8,20020215,0,156.5,358.5,5.5,0.15,39.521,( 42d),MPO 30690,2/6/2002,695,M. W. Buie
,2002 CY248,39.793,53.094,5.3,20160113,231.7,335.9,300.7,7,0.143,46.443,8,MPO 264923,2/6/2002,695,M. W. Buie
,2002 CB225,40.581,48.14,6.8,20160113,328.4,113.4,100.5,3.8,0.085,44.36,6,MPO 339371,2/7/2002,695,M. W. Buie
,2002 CA225,40.249,51.179,7.2,20020215,0,170.8,336.2,4.8,0.12,45.714,( 34d),MPO 30686,2/7/2002,695,M. W. Buie
,2002 CZ224,42.671,47.814,7,20160113,177,265.3,66.6,1.7,0.057,45.242,5,MPO 273868,2/7/2002,695,M. W. Buie
,2002 CX224,39.912,52.52,6,20160113,269.7,134.2,42.3,16.9,0.136,46.216,4,MPO 157362,2/6/2002,695,M. W. Buie
,2002 CW224,29.739,49.069,6.9,20160113,306.9,155.1,1.9,5.7,0.245,39.404,4,MPO 157362,2/6/2002,695,M. W. Buie
,2002 CZ154,40.869,46.624,7.5,20160113,7.9,24.5,152.9,10.1,0.066,43.746,4,MPO 331229,2/6/2002,695,M. W. Buie
,2002 CY154,41.389,47.733,6.8,20160113,180.6,238.2,120.9,1,0.071,44.561,3,MPO 331229,2/6/2002,695,M. W. Buie
,2002 CW154,42.921,49.551,6.4,20020126,179.1,355.8,346.4,26.9,0.072,46.236,( 1d),MPO 26179,2/6/2002,695,M. W. Buie
,2002 CV154,42.363,48.968,6.1,20020215,178.6,190.9,149.2,15.3,0.072,45.665,( 31d),MPO 27851,2/6/2002,695,M. W. Buie
,2002 CU154,41.168,46.971,6.8,20160113,5.6,40.3,108.9,3.3,0.066,44.07,7,MPO 339371,2/6/2002,695,M. W. Buie
,2002 CT154,41.574,52.736,6.8,20160113,30,347,159.4,3.5,0.118,47.155,4,MPO 326947,2/6/2002,695,M. W. Buie
,2002 CS154,41.106,45.785,7.2,20160113,320.2,135.9,87,1.2,0.054,43.446,5,MPO 339371,2/6/2002,695,M. W. Buie
,2002 CR154,42.627,42.627,7,20020215,0.1,49.7,106.9,4.6,0,42.627,( 31d),MPO 27851,2/6/2002,695,M. W. Buie
,2002 CQ154,43.161,43.161,6.4,20020215,0.1,16,139.4,3.3,0,43.161,( 42d),MPO 41764,2/6/2002,695,M. W. Buie
,2002 CO154,42.724,42.724,6.5,20020215,0.1,4.2,131.3,3.2,0,42.724,( 37d),MPO 30671,2/6/2002,695,M. W. Buie
,2001 XJ255,41.093,47.768,8.3,20011217,0,184.4,279.9,9.6,0.075,44.43,( 34d),MPO 24003,12/11/2001,568,"J. Kleyna, S. S. Sheppard,"
,2001 XG255,40.967,46.863,8.3,20011217,0,195.5,269.9,2.4,0.067,43.915,( 36d),MPO 24003,12/9/2001,568,"D. C. Jewitt, J. Kleyna, S"
,2001 XF255,43.986,43.986,7.7,20011217,0.1,355.2,110.1,1.4,0,43.986,( 36d),MPO 24003,12/9/2001,568,"D. C. Jewitt, J. Kleyna, S"
,2001 XE255,43.497,43.497,7.9,20011217,0.1,358.5,106.8,10.3,0,43.497,( 36d),MPO 24003,12/9/2001,568,"D. C. Jewitt, J. Kleyna, S"
,2001 XD255,35.154,44.038,5.7,20160113,283.8,108,106.7,18.1,0.112,39.596,5,MPO 331229,12/9/2001,568,"S. S. Sheppard, D. C. Jewi"
,2001 XC255,41.668,45.942,7.4,20020106,0.1,353,112.5,2.3,0.049,43.805,( 56d),MPO 27792,12/9/2001,568,"S. S. Sheppard, D. C. Jewi"
,2001 XB255,43.168,46.266,6.8,20011217,0,36.9,68.6,2.2,0.035,44.717,( 36d),MPO 24003,12/9/2001,568,"S. S. Sheppard, D. C. Jewi"
,2001 XX254,42.592,45.375,7.4,20160113,302.6,99.3,85.7,1.8,0.032,43.984,4,MPO 331229,12/11/2001,568,"J. Kleyna, D. C. Jewitt, S"
,2001 XW254,42.331,42.331,7.7,20011217,0.1,8.7,92.3,5.9,0,42.331,( 29d),MPO 24003,12/10/2001,568,"J. Kleyna, D. C. Jewitt, S"
,2001 XV254,45.658,45.658,7,20020106,0.1,350.6,114,5.9,0,45.658,( 59d),MPO 27792,12/9/2001,568,"J. Kleyna, D. C. Jewitt, S"
,2001 XU254,40.077,47.25,6.7,20160113,307.2,70.8,114.7,6.5,0.082,43.663,7,MPO 331229,12/9/2001,568,"S. S. Sheppard, J. Kleyna,"
,2001 XR254,41.779,44.492,5.7,20160113,231.7,69.1,179.8,1.2,0.031,43.135,6,MPO 157360,12/10/2001,568,"D. C. Jewitt, S. S. Sheppa"
,2001 XP254,33.042,51.948,7.6,20160113,1,181.7,304.9,2.6,0.222,42.495,5,MPO 273867,12/10/2001,568,"D. C. Jewitt, S. S. Sheppa"
,2001 VN71,29.751,49.322,9.1,20160113,11.6,2,70.5,18.7,0.248,39.536,5,MPO 357108,11/9/2001,568,"B. Gladman, J. J. Kavelaar"
,2001 UP18,43.833,51.389,5.9,20160113,147.1,135.3,105.6,1.2,0.079,47.611,6,MPO 322111,10/19/2001,695,M. W. Buie
,2001 UN18,40.772,47.47,6.6,20160113,146,220.9,23,3.6,0.076,44.121,5,MPO 285654,10/19/2001,695,M. W. Buie
,2001 UC17,33.842,45.358,7.6,20011018,0,240,143.8,3,0.145,39.6,( 1d),MPO 21109,10/17/2001,809,"O. R. Hainaut, D. Kinoshit"
,2001 UB17,36.959,42.313,8,20011018,0,344.3,40.1,5,0.068,39.636,( 1d),MPO 21109,10/17/2001,809,"O. R. Hainaut, D. Kinoshit"
,2001 UA17,39.888,45.942,6.6,20011018,0,351,33.7,6,0.071,42.915,( 1d),MPO 21108,10/17/2001,809,"O. R. Hainaut, D. Kinoshit"
,2001 SE291,39.397,51.051,7.2,20160113,356.9,286.5,106.7,1.6,0.129,45.224,2,MPO 56313,9/18/2001,675,"P. Nicholson, C. Dumas, A."
,2001 SD291,41.62,49.983,8.2,20011018,0.3,205.8,162,3.2,0.091,45.801,( 86d),MPO 23781,9/18/2001,675,"P. Nicholson, C. Dumas, A."
,2001 RL155,38.737,49.653,7.8,20010928,0.1,90.8,279.8,0.9,0.123,44.195,( 37d),MPO 41728,9/12/2001,695,M. W. Buie
,2001 RZ143,41.252,46.611,6.6,20160113,356.4,34.1,8.4,2.1,0.061,43.931,7,MPO 322108,9/12/2001,695,M. W. Buie
,2001 RY143,44.15,45.602,7.1,20010928,180,196.1,359.6,6.5,0.016,44.876,( 39d),MPO 20978,9/12/2001,695,M. W. Buie
,2001 RX143,27.574,50.868,6.5,20160113,100.4,239.4,20.6,19.3,0.297,39.221,5,MPO 217985,9/12/2001,695,M. W. Buie
,2001 RW143,41.596,44.181,7,20160113,27.6,232.3,131.6,3,0.03,42.889,6,MPO 285653,9/12/2001,695,M. W. Buie
,2001 RV143,43.085,43.085,6.8,20010928,0.1,266.3,105.2,1.3,0,43.085,( 38d),MPO 20978,9/12/2001,695,M. W. Buie
,2001 RU143,33.351,45.288,5.7,20160113,154.2,18,209.2,6.5,0.152,39.319,7,MPO 339368,9/12/2001,695,M. W. Buie
,2001 QF331,34.989,43.971,7,20010908,0.1,190.9,157,2.7,0.114,39.48,( 63d),MPO 41722,8/19/2001,807,M. W. Buie
,2001 QW322,42.612,45.085,7.8,20160113,125.1,71.3,124.7,4.8,0.028,43.849,4,MPO 87449,8/24/2001,568,
,2001 QS322,42.31,45.351,6.4,20160113,19.9,357.7,348.5,0.2,0.035,43.83,6,MPO 311249,8/19/2001,807,M. W. Buie
,2001 QQ322,41.6,46.009,6.4,20160113,296.3,354.9,76.5,4,0.05,43.804,7,MPO 339368,8/21/2001,807,M. W. Buie
,2001 QH298,35.03,43.412,7.7,20160113,66.8,167.6,129.6,6.7,0.107,39.221,3,MPO 49927,8/19/2001,807,M. W. Buie
,2001 QF298,34.757,43.732,5.2,20160113,154.2,41.3,164.2,22.4,0.114,39.244,6,MPO 339368,8/19/2001,807,M. W. Buie
,2001 QE298,36.907,50.115,7.1,20160113,354.2,11.4,7.8,3.7,0.152,43.511,5,MPO 339368,8/19/2001,807,M. W. Buie
,2001 QD298,40.086,44.84,5.7,20160113,69.1,193.8,70.6,5,0.056,42.463,7,MPO 241841,8/19/2001,807,M. W. Buie
,2001 QC298,40.547,51.611,6.3,20160113,16.4,2.9,334.8,30.6,0.12,46.079,7,MPO 254717,8/21/2001,807,M. W. Buie
,2001 QA298,37.509,54.409,6.8,20160113,353.8,227.3,117.1,23.7,0.184,45.959,5,MPO 186865,8/19/2001,807,M. W. Buie
,2001 QZ297,41.35,46.907,6.9,20160113,50.3,256.2,15.9,1.9,0.063,44.128,6,MPO 230181,8/19/2001,807,M. W. Buie
,2001 QX297,42.87,45.007,6.3,20160113,310.8,117.5,279.6,0.9,0.024,43.939,8,MPO 224584,8/20/2001,807,M. W. Buie
,2001 QV297,43.976,43.976,6.3,20010819,0,234.2,91.6,2.4,0,43.976,( 1d),MPO 20939,8/20/2001,807,M. W. Buie
,2001 QU297,43.706,43.706,6,20010819,0,210.3,115.3,3.4,0,43.706,( 23d),MPO 41721,8/20/2001,807,M. W. Buie
,2001 QS297,43.797,43.797,5.4,20010819,0,13.9,309.8,5.2,0,43.797,( 23d),MPO 41721,8/20/2001,807,M. W. Buie
,2001 QR297,43.223,45.157,6.3,20160113,327.3,227.7,148.1,5.2,0.022,44.19,6,MPO 186865,8/20/2001,807,M. W. Buie
,2001 QQ297,40.61,47.733,7.1,20160113,72.8,208.5,80.6,4.4,0.081,44.172,3,MPO 285653,8/19/2001,807,M. W. Buie
,2001 QP297,39.632,50.437,6.6,20160113,81.7,162.3,111.9,1.4,0.12,45.034,6,MPO 339368,8/19/2001,807,M. W. Buie
,2001 QO297,41.134,44.359,5.9,20160113,264.1,322.7,143.4,1.1,0.038,42.746,5,MPO 326942,8/19/2001,807,M. W. Buie
,2001 PK47,37.134,42.171,7,20160113,332.2,171.8,248,8.7,0.064,39.652,5,MPO 339368,8/12/2001,568,C. Veillet
,2001 OG109,42.911,43.777,8.1,20160113,338.4,14.3,332.6,0.5,0.01,43.344,4,MPO 311248,7/27/2001,568,"R. L. Allen, G. Bernstein,"
,2001 OZ108,40.704,45.633,8.3,20160113,123.1,64.1,130.3,2.1,0.057,43.168,4,MPO 157350,7/24/2001,568,B. Gladman
,2001 OY108,41.505,50.597,7.4,20010710,179.6,5.1,58.2,6.8,0.099,46.051,( 1d),MPO 18350,7/24/2001,568,B. Gladman
,2001 OU108,46.754,46.754,6.5,20010730,0.1,359.5,320.1,27.5,0,46.754,( 16d),MPO 16127,7/27/2001,568,B. Gladman
,2001 OS108,46.453,46.453,6.8,20010730,0.1,32.2,274.6,1.5,0,46.453,( 17d),MPO 16127,7/25/2001,568,B. Gladman
,2001 OR108,41.198,50.126,7.9,20010710,360,226.8,91.3,2.6,0.098,45.662,( 1d),MPO 23631,7/24/2001,568,B. Gladman
,2001 OQ108,45.314,46.135,6.5,20160113,109.8,350.7,131.2,2.3,0.009,45.724,4,MPO 158408,7/24/2001,568,B. Gladman
,2001 OO108,41.149,48.604,7.8,20010710,359.9,298.5,20.5,1.3,0.083,44.876,( 1d),MPO 16126,7/27/2001,568,B. Gladman
,2001 ON108,43.704,43.704,7.6,20010819,0.1,104.7,201.4,1.2,0,43.704,( 56d),MPO 20863,7/25/2001,568,B. Gladman
,2001 OM108,44.342,47.766,8,20010908,183.3,357.4,126.7,12.2,0.037,46.054,(112d),MPO 23631,7/25/2001,568,B. Gladman
,2001 OL108,40.662,50.453,8.4,20010908,0.1,190.1,115.3,2.7,0.107,45.557,(114d),MPO 23631,7/24/2001,568,B. Gladman
,2001 OK108,41.262,44.315,7.4,20160113,82.4,122.4,114.8,2,0.036,42.788,4,MPO 285652,7/24/2001,568,B. Gladman
,2001 OJ108,40.811,49.009,7.8,20010710,360,185.7,118.5,9.1,0.091,44.91,( 1d),MPO 16126,7/24/2001,568,B. Gladman
,2001 KO77,37.502,50.46,8,20160113,1.9,15.1,245.6,20.7,0.147,43.981,4,MPO 198858,5/23/2001,807,M. W. Buie
,2001 KE77,36.994,54.041,7.2,20160113,47.9,325.6,240.3,21,0.187,45.518,4,MPO 140092,5/24/2001,807,M. W. Buie
,2001 KD77,34.984,44.172,5.8,20160113,38,88.8,139.1,2.3,0.116,39.578,5,MPO 87428,5/24/2001,807,M. W. Buie
,2001 KB77,28.416,50.967,7.2,20160113,348.1,52.3,223,17.5,0.284,39.691,4,MPO 121764,5/23/2001,807,M. W. Buie
,2001 KA77,43.143,51.77,5,20160113,271.4,123.7,239.1,11.9,0.091,47.457,5,MPO 206046,5/24/2001,807,M. W. Buie
,2001 KY76,30.118,48.528,6.1,20160113,306.8,262.8,90.1,4,0.234,39.323,3,MPO 50536,5/22/2001,807,M. W. Buie
,2001 KW76,36.133,56.036,7.6,20160113,332.5,241,61.8,10.5,0.216,46.085,6,MPO 198858,5/22/2001,807,M. W. Buie
,2001 KT76,41.188,49.422,7.2,20160113,56.7,346.5,184.4,1.7,0.091,45.305,4,MPO 342204,5/24/2001,807,M. W. Buie
,2001 KS76,39.607,47.657,7.5,20010531,0,58.7,158.6,2.8,0.092,43.632,( 17d),MPO 14451,5/24/2001,807,M. W. Buie
,2001 KQ76,41.577,44.107,6.8,20010531,0,165.2,48,6.1,0.03,42.842,( 16d),MPO 14451,5/24/2001,807,M. W. Buie
,2001 KM76,41.505,48.236,7.1,20010531,0,121.2,127.3,1.4,0.075,44.871,( 19d),MPO 14451,5/22/2001,807,M. W. Buie
,2001 KL76,40.347,48.764,6.6,20160113,225.6,144,255.4,1.3,0.094,44.555,4,MPO 157350,5/22/2001,807,M. W. Buie
